"","Comp.1","Comp.2","Comp.3"
"512",602144.137774389,948.635174825729,36293.9515892375
"513",600920.370248596,416.777659193869,33728.1793981152
"514",600087.93296101,510.770583163265,33836.6502612525
"515",601087.705397775,1817.66528735252,36310.9950232917
"516",602439.952516243,2036.06303925326,32837.4020084626
"517",604592.692045597,3377.50243817273,36008.567618473
"518",604728.614160251,2287.06303596718,33368.551222823
"519",606805.459120004,1486.81166958306,31585.1307298237
"520",608494.168395472,1871.09489744958,30104.6703893981
"521",610003.438516889,3109.3590484295,32189.7895172059
"522",612747.739617887,3538.16973905325,33059.4125765919
"523",616482.921235285,5631.1518032747,34998.3954493836
"524",618683.071221545,7621.09614831708,36502.561925249
"525",626400.772744401,8905.77469374434,37835.6017315396
"526",630269.32959159,10100.1097259769,40022.7828491933
"527",631725.50976422,11954.3511440764,42630.2735790358
"528",634026.144194098,13493.293118487,43050.6374140481
"529",634616.420753981,13737.0964506612,42410.8308061784
"530",637894.440498282,13379.3956286645,43060.1411504583
"531",644999.0667589,14307.814243766,47236.6032023012
"532",645451.414436483,14916.40768461,45643.3469002318
"533",649695.432694261,16612.4691153134,47646.684548064
"534",652835.878973577,16136.5017442177,45800.4985079846
"535",657563.315084915,17479.4076508511,47038.2626882068
"536",661156.237990287,17938.3070240847,47907.0273349679
"537",666327.976254228,19283.2205010026,48908.6362228058
"538",669497.808537,20058.9965947226,49729.5435774119
"539",674841.298120747,21007.0692165562,50731.3846073973
"540",678191.414231354,21593.8893740602,52199.4966707593
"541",679655.202257836,20180.4268465789,49975.9821636163
"542",681208.106503104,21681.1851228056,54539.3500386838
"543",680828.449801027,20837.5106076725,51255.2439788712
"544",685241.352170431,21017.3976820453,53852.7215667715
"545",687994.369806721,20338.2092634627,53330.8018647744
"546",693514.602795433,20876.5625061846,54148.5693566619
"547",691832.057715437,21788.0523921281,53579.6216533159
"548",694753.777335423,21730.5671917869,55104.6376318178
"549",698194.993157322,17969.1419312993,46011.2691700504
"550",700524.021328513,19708.1423123069,50208.8246598012
"551",707422.675696189,22169.1116292697,55790.8161996427
"552",712733.149063422,23124.9886666995,55928.0750134336
"553",713905.758248969,25099.2213236987,58964.5627901115
"554",715079.876337327,24231.4470211451,59645.7702223895
"555",721576.047439879,23653.0844391672,58478.2009199215
"556",721541.972207728,24332.7113537644,57047.7748566039
"557",725639.559223617,22323.4852329426,53585.0755994351
"558",729495.43989312,24235.2681867532,57307.1575672877
"559",730866.810772016,24130.7989076332,54751.740426141
"560",734843.754677644,24295.5641788596,56027.375435918
"561",742928.034397218,23831.3966743188,56280.772240606
"562",743117.464574403,24468.9043759382,55484.6833533841
"563",747542.961346202,24108.3259204053,54044.2422827951
"564",754269.176127046,25136.4668187914,55220.9866653258
"565",753629.402974448,25474.788315879,55144.7914060939
"566",755108.825558221,24483.3826703237,54613.6417333429
"567",758695.760071036,25240.5562316771,56790.9406197738
"568",762661.797680471,25084.9122746242,54996.672980202
"569",766953.751589404,26963.6161932329,57348.521768211
"570",769863.504799499,26501.4849902349,55699.9816472245
"571",773151.340940541,27184.0901479094,55513.479902471
"572",780296.95081556,27328.1709803827,55194.0180228046
"573",781089.74295755,27567.3787750691,55694.1358524545
"574",785719.427546147,26823.2389517653,54043.7041628654
"575",788023.413154881,26880.9648071508,52730.1863579164
"576",792318.428557522,24372.8174951421,50994.1804384592
"577",792640.411738016,21459.7126159857,52829.9399768614
"578",790410.83290895,19236.8078908387,51012.6819862337
"579",788198.81967826,14942.2946147751,48297.0156978186
"580",786857.21088617,10734.8710876558,49904.5135459872
"581",786308.456562138,8901.66442484694,48575.5287837847
"582",786640.676649807,6331.04026276941,46529.7070513773
"583",785871.764090371,7212.47183041587,42901.082289695
"584",784968.017175311,4939.81169989825,37403.9746517933
"585",780385.41090013,1946.86270278629,32091.9215717097
"586",780028.708649302,7099.99939559659,29017.4250797214
"587",820567.130899445,60329.6162973806,12147.9542519323
"588",856348.691351204,107033.216660864,-3094.61001231545
"589",858865.067698237,125586.299449809,-9597.20297377909
"590",823222.409971895,86417.6528853873,-13736.2111778441
"591",825855.230186728,98927.034092499,-19273.5789488634
"592",843585.93076538,128489.560543756,-20211.0024199019
"593",846924.252977589,137490.635666018,-19586.4787680499
"594",832044.486732675,129036.985209156,-16937.692935945
"595",834598.001122269,136287.27922742,-13108.0694769271
"596",841872.940614112,147776.237901331,-13863.4430040692
"597",856650.800731438,169826.330971638,-16043.7224586787
"598",883287.183660604,202772.47752722,-17866.8917911613
"599",902290.83382078,227458.374857855,-16697.9176073992
"600",903685.702159271,233053.473491557,-16230.0580188564
"601",904129.010795665,229972.707953581,-14383.0114340026
"602",929472.997774468,256469.89287417,-19262.042164003
"603",931172.161415459,252903.291949402,-14999.8790469937
"604",921708.288967964,240288.151195577,-12271.1979665331
"605",921429.261145222,239979.064588979,-11023.3718301726
"606",921062.423822447,238141.505686984,-10593.0944159286
"607",922014.235951331,236320.295018456,-9387.49283122302
"608",924610.554543715,235161.598516419,-11193.1724233272
"609",921846.526625235,229679.792914838,-7022.95752935962
"610",921304.621477854,229463.151362586,-5973.72337930181
"611",925093.833398565,231688.2395387,-3090.76377237803
"612",959931.097936416,246729.664852448,-2251.44132186931
"613",971783.497255287,253619.339193772,-3241.05492483689
"614",999574.455622867,289224.788170482,-5911.58489377114
"615",1039598.48436701,324670.237884246,-10769.5605917274
"616",1056910.66276463,343765.892050919,-16332.2104103592
"617",1072131.91364902,357312.324883292,-18811.2288354071
"618",1088905.90007167,373931.880748656,-20332.7995556707
"619",1097663.95755055,381095.075278407,-20089.6914789921
"620",1097353.75963907,375045.982149187,-18119.1556933197
"621",1091874.97200744,370727.386257558,-19249.1185836513
"622",1095988.57482497,370859.228436885,-15951.6952299692
"623",1091265.70380634,363720.966577226,-12772.4091711054
"624",1098637.66434032,366431.215263316,-10701.6533890915
"625",1106087.49852238,370625.598576663,-10984.9875124696
"626",1119221.52025816,381173.67453443,-10185.7789507646
"627",1111712.00128944,371727.108472847,-9242.67972219263
"628",1110831.62112258,367247.138964923,-10497.5434411578
"629",1106941.3019109,362376.848763963,-8386.07782420031
"630",1107816.66619959,362024.098984611,-9267.87304709353
"631",1117420.73808514,368371.164401999,-8860.98963773788
"632",1115940.30569241,369728.906620363,-9380.4731887225
"633",1110153.07738419,356308.53860541,-7398.18958471747
"634",1113420.97639271,359814.211253609,-6243.92805878206
"635",1122745.40012438,363266.600209485,-10272.7797191566
"636",1132404.60891913,371074.354206335,-4742.11125641645
"637",1146413.9533186,385351.849266078,-6110.50731291059
"638",1169160.23490789,405448.280938729,-8588.05768212433
"639",1181101.72524547,423582.973735451,-12034.9996038502
"640",1197398.97174325,438831.674762344,-13578.1864592257
"641",1221026.40488042,459352.917143542,-16000.0887444993
"642",1241462.97637498,476347.116727575,-18389.0301372805
"643",1257131.83422253,495293.540338502,-22119.4044292563
"644",1279287.66020189,517952.231213638,-23433.3379382219
"645",1300327.98592978,536190.707883325,-22974.4532364875
"646",1322308.65572454,553705.493707862,-31757.9752694536
"647",1344099.10805553,573998.941323532,-29570.5995686209
"648",1352618.56192675,578988.119931711,-33209.9943194166
"649",1351865.49075473,583567.197027423,-32272.9553373123
"650",1374879.75729238,602763.327002768,-35499.1318355972
"651",1385978.80484304,611621.082895588,-34081.6193366853
"652",1397426.63897129,620040.440837217,-35109.5199529907
"653",1394981.39698597,616010.387419936,-33057.6489008816
"654",1404758.1140036,623190.673878552,-33868.9607143172
"655",1428883.3807067,629930.568621593,-31945.1608715244
"656",1439744.73006722,649904.406232614,-36885.0429578818
"657",1436089.34105345,645016.236185961,-35062.4340961621
"658",1427114.11140119,635025.415827634,-32466.3871195612
"659",1394934.20515755,598358.432774968,-27008.8128769262
"660",1413768.50703224,618866.882737775,-28525.4096590644
"661",1427276.66701327,634874.066031563,-31456.2225664967
"662",1392232.88427479,596412.921492844,-27478.0354697941
"663",1428668.40826319,634919.457194087,-30021.11791174
"664",1435480.71090806,640097.90122217,-30331.8454240626
"665",1412749.6540814,618268.027769471,-25541.5976097224
"666",1411502.23150317,611690.570228852,-23466.076301752
"667",1420237.19180405,619760.594795875,-25017.7907924553
"668",1423426.67812987,624344.108116137,-25317.1994509747
"669",1432365.38707705,633046.854752329,-24983.5988688432
"670",1438421.99868537,638616.430584564,-25331.9881344995
"671",1425945.46316104,626190.366052663,-23610.2936783371
"672",1370266.60736234,584984.406433532,-19521.7585944531
"673",1363565.80529156,575219.064315169,-19019.7299247033
"674",1376137.16242914,591548.548197892,-19420.7692985144
"675",1379684.36718215,595051.597422639,-19296.2748301753
"676",1377002.08060943,588376.868647245,-18295.6450266126
"677",1369202.6073408,580027.265871198,-18438.3729551754
"678",1365530.55583336,578148.762412469,-16494.1672165142
"679",1356052.69218188,566888.132086877,-13519.2741624126
"680",1366852.22762617,575599.275524182,-14822.1714086005
"681",1351806.7944054,559194.531302184,-10215.0609204838
"682",1324973.20372606,524079.697041903,-4820.90943742204
"683",1333261.38132217,535809.575332682,-5470.4239235548
"684",1317393.56145068,514078.6706914,-1845.90906804579
"685",1328426.07179479,527723.47930013,-2820.30344126297
"686",1355097.19760566,558506.36746572,-5523.35302030084
"687",1373349.131145,578079.735521912,-8904.94475690679
"688",1365455.41095115,570327.55124713,-6936.16743142648
"689",1357040.51120463,558923.033871187,-6380.82781436777
"690",1359933.35363041,554503.732813237,-6086.63347513419
"691",1364330.80116711,561007.226044176,-7769.70124026877
"692",1387266.5177173,583819.213767064,-10184.5011329723
"693",1383034.57426405,573249.860810752,-11164.3294293492
"694",1375016.09732714,565841.57733099,-5153.55120983213
"695",1391557.37305879,580185.803709362,-7306.95638687401
"696",1384302.86976416,567211.786945814,-3696.6569933361
"697",1375201.65974433,562745.297811329,-2192.02264282218
"698",1382480.27376836,569133.813868106,819.303212268928
"699",1370844.73177181,555609.462307121,3888.02762247304
"700",1357794.30277706,539921.431665449,6116.23491351512
"701",1350470.81907681,526939.144765946,6811.78013853293
"702",1345766.68283975,519746.432523203,6026.74249749159
"703",1340013.04342579,513472.302338181,8387.8716513135
"704",1337217.35667739,505654.345416448,10398.7112364399
"705",1332302.92046761,499530.902816581,12767.3501594778
"706",1325701.56565421,490941.250560836,13169.9505628641
"707",1314513.48550685,480155.148885315,13360.7945658082
"708",1301262.2345594,463918.585009252,16952.6322935674
"709",1291768.98872118,453873.951773937,20617.8932991998
"710",1290939.86257592,455697.806324555,21595.466209211
"711",1295889.72032432,460913.149247119,24612.052411467
"712",1275559.05459603,440921.484190189,26952.0822537627
"713",1266933.20099915,430301.526633891,25924.5800034414
"714",1272527.6416973,434144.791432929,23254.726785238
"715",1270224.58491846,430885.062697062,26095.2842733145
"716",1272719.05362493,432492.192832487,26026.7119714886
"717",1256623.42648156,417610.323004708,29695.73505008
"718",1263951.88999547,426626.85357873,27255.1332748597
"719",1271959.53970396,437844.977195783,25177.0172497415
"720",1291273.40324075,459218.882693606,21059.8707863955
"721",1293842.81141503,464195.181055882,24886.4221569617
"722",1295875.75322348,467333.655307726,27024.2124606709
"723",1389832.99454821,401319.005792963,-270153.877451273
"724",1578934.56114446,653287.459996596,-295546.248263656
"725",1555660.67327674,666839.44706775,-193136.998920024
"726",1505884.81684885,609805.042386972,-165701.507636822
"727",1518832.28502339,661258.881371193,-106899.404076123
"728",1535390.19353592,679425.083260059,-98289.9646687506
"729",1544960.12121161,689267.577073826,-90619.1106035597
"730",1576457.76684956,727305.830914785,-90314.4208712577
"731",1599275.22833035,744017.014252155,-104991.684711024
"732",1618064.21855056,751617.696467109,-101377.194140928
"733",1648634.75952996,796707.242787589,-100212.261058674
"734",1735024.76929819,881468.584693867,-96447.7656195219
"735",1767474.0517697,924168.510621137,-91903.4444495426
"736",1762080.84827277,929434.543122547,-76464.2467104394
"737",1762885.04958662,927784.928322037,-68361.191184451
"738",1782833.31404882,948419.82489511,-69653.9092276718
"739",1823844.74865575,990248.923274366,-74429.3497244565
"740",1839056.59467412,1005360.79739141,-71896.1936688743
"741",1833042.60985542,998093.085875022,-60806.9854593161
"742",1849130.31511398,1014082.46733369,-55071.6465397627
"743",1855857.61204835,1019286.07885144,-50526.5683514849
"744",1807988.45503081,954578.873331018,-39602.5232935423
"745",1801367.92068703,944027.194005055,-32939.1717897944
"746",1820686.13408728,961655.880627242,-32997.2600316777
"747",1778791.59754735,908984.76963798,-25081.2774020146
